file_location,affect,arousal,valence,dominance,zero_shot_emotion
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F000.wav,Sadness,-0.5005307880672792,-0.3309499532387913,-0.3851829490766744,Sadness
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F001.wav,Sadness,-0.3023710770444975,-0.28825060941748826,-0.2083976754421898,Sadness
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F002.wav,Fear,-0.20659927269107548,-0.20969215713334932,-0.19095261748939196,Neutral
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F004.wav,Sadness,-0.528917434739586,-0.2776072415587346,-0.41765852704033357,Sadness
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F005.wav,Sadness,-0.5928846212054242,-0.5773698361672401,-0.48714083703008815,Sadness
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F014.wav,Anger,0.10961733577672694,-0.4475520602110039,0.16637656029050163,Disgust
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F018.wav,Anger,0.07804521790067076,0.0592343879660433,0.18029996056193465,Neutral
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F021.wav,Anger,0.2439677214971958,-0.04681712517875458,0.29660808855120924,Neutral
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F022.wav,Anger,0.05147482147275695,-0.527874424659803,0.08247348263704102,Disgust
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F023.wav,Neutral,0.07716402017825374,0.022650403610382952,0.18428073669879685,Neutral
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F024.wav,Neutral,-0.15388225624840646,-0.3921874993518085,-0.07810106494257785,Sadness
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F025.wav,Neutral,-0.46349602514941635,-0.30699929313529417,-0.370357516846877,Sadness
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F031.wav,Anger,-0.1808784960114238,-0.6766650654101638,-0.1326796078303053,Sadness
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F032.wav,Anger,0.24161981299703128,-0.583030559040441,0.24964219940243426,Disgust
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F033.wav,Anger,-0.03473580386604469,-0.3727175016502374,-0.12541900176671705,Neutral
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F034.wav,Anger,-0.052336907343997985,-0.4660769464426975,-0.036271424099602045,Sadness
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F035.wav,Anger,0.3807221670973262,-0.69640302827018,0.4058914023787328,Anger
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M000.wav,Fear,-0.34820937725525725,-0.009677044621069553,-0.18240138863978694,Neutral
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M001.wav,Fear,-0.2584596648166698,-0.6072184148879727,-0.12855174058495122,Sadness
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M004.wav,Sadness,-0.6028568019072953,-0.6059564031090382,-0.4978376803364791,Sadness
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M011.wav,Anger,0.2456291822537311,-0.4736614016001095,0.22049703443626245,Disgust
IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M013.wav,Anger,0.5189833987951316,-0.7268083059775471,0.5307216296671351,Anger
