file_location,affect,arousal,valence,dominance,zero_shot_emotion
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F000.wav,Sadness,-0.22915034037325577,-0.395801958775019,-0.15762707374870377,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F004.wav,Sadness,-0.40684204885031106,-0.15059321389805735,-0.3643573642698893,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F005.wav,Sadness,-0.34622708342900554,-0.2927968995269522,-0.2930276801774634,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F006.wav,Sadness,0.1771734193193939,-0.25369404199798806,-0.01992937657092697,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F007.wav,Anger,-0.1116337900713541,-0.20846676639233197,-0.04568822945168416,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F008.wav,Anger,-0.23003060442703072,-0.22847483845501937,-0.14005017786447815,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F009.wav,Sadness,-0.29476411435673144,-0.3784809648047973,-0.1652943677583597,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F012.wav,Anger,-0.1298213488756974,-0.5128554923797037,-0.04334316666361415,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F013.wav,Anger,-0.2323682137716545,-0.40622955431937857,-0.05829397837050321,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F014.wav,Anger,0.22832389519387908,-0.19049492512827892,0.24687760140041637,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F015.wav,Sadness,0.1976449986469837,-0.33043634370249264,0.23950992534825222,Anger
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F016.wav,Anger,0.3100388365360762,-0.35945463230195496,0.31163322095093515,Anger
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F017.wav,Anger,-0.18061424116026514,-0.3368775063739,-0.13272200471360818,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F018.wav,Anger,-0.34827260663206183,-0.2231065589950887,-0.2430608334463662,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F020.wav,Anger,0.24359974057326794,-0.20218204431700904,0.30531228294595647,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F021.wav,Anger,-0.1328522027005018,-0.4490411422579501,-0.03879399596765398,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F022.wav,Anger,0.24547740626613135,-0.12934939716160443,0.24044200429962737,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F023.wav,Anger,0.4820368680671028,-0.4309044534162144,0.46790823831377804,Anger
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F024.wav,Anger,0.6908379699561173,-0.5415294484254193,0.6570609222538633,Anger
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F025.wav,Neutral,0.15124898796123754,-0.4396827025578214,0.23338549502917139,Anger
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F026.wav,Neutral,0.13464100026458126,-0.1278323858996091,0.15954195764089674,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F028.wav,Anger,-0.2882054921816244,-0.4783492132554811,-0.13980960697233902,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F029.wav,Anger,0.13744775538180787,-0.3867758533150939,0.19600070732106478,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F030.wav,Anger,0.5054077650215709,-0.2399690595870123,0.5393338664843097,Anger
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F031.wav,Sadness,0.1388363012868279,-0.388199925259485,0.1935152819002104,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F032.wav,Anger,0.3152799315270187,-0.5110385776932497,0.3010483385957723,Anger
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F033.wav,Sadness,-0.5049040436331551,-0.08007137119271035,-0.3982763202182763,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F036.wav,Anger,0.7114179177891591,-0.6959853710902213,0.6883057627611213,Anger
