file_location,affect,arousal,valence,dominance,zero_shot_emotion
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F019.wav,Anger,0.6435279989552367,-0.17644201768170464,0.49928147014882285,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F020.wav,Anger,0.336842854872635,0.019480537217835048,0.286082806296297,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F021.wav,Anger,0.4851707962363041,-0.08765963632929208,0.3821780652543516,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F000.wav,Happiness,-0.21545416278958396,-0.08413061038922254,-0.1869998827831465,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F001.wav,Happiness,0.07137853796554583,0.5843404599693003,0.09483078465603212,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F002.wav,Happiness,-0.2305213030618769,0.2662313939429575,-0.17304791957252608,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F003.wav,Happiness,-0.1904144499795989,-0.7906634215716585,-0.27812632160451844,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F004.wav,Sadness,-0.15447179824148904,-0.2652466217861874,-0.15474196469595614,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F005.wav,Sadness,-0.3996333645870077,-0.4125759016939524,-0.5227291279479935,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F006.wav,Sadness,-0.15476305645574062,-0.3669922751795769,-0.21013581469457077,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F007.wav,Sadness,-0.10581517457965672,-0.1593365833887772,-0.07757551761879178,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F008.wav,Sadness,-0.4811676823797383,-0.3900454174188478,-0.5325870443214008,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F009.wav,Sadness,-0.2212088057972761,-0.08133636387296139,-0.18172367648289312,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F010.wav,Happiness,-0.4142359040834428,-0.4911386743050322,-0.4575949824002056,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F011.wav,Happiness,-0.00912637787831494,0.2097367136299777,-0.012161271692911702,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F012.wav,Happiness,-0.14950075194586,-0.3538283634341943,-0.09047815710390761,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F013.wav,Happiness,-0.3412888258490039,0.002267745867882587,-0.32605099661811754,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F014.wav,Happiness,-0.19190651130646452,-0.22292555983229623,-0.230153531532987,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F015.wav,Happiness,0.2728180772000015,0.2678557712966636,0.18371136752943018,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F016.wav,Happiness,0.40085656657745505,-0.10342339842163562,0.29902323041850565,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F017.wav,Happiness,-0.016069350517357694,-0.40200882435060703,-0.02570984319846248,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F018.wav,Happiness,-0.09524586487412223,-0.143810446009642,-0.12797028608489458,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F019.wav,Sadness,-0.20887923065023617,-0.3769818784369826,-0.23416628244967952,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F020.wav,Sadness,-0.551963910190304,-0.6296603897202708,-0.5417941161101152,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F021.wav,Sadness,-0.3048587861776306,-0.4544642020069327,-0.24727771995165737,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F022.wav,Sadness,-0.4586281502714262,-0.6211257946990072,-0.4436415033126142,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F023.wav,Sadness,-0.3338723462714114,-0.19289399724113787,-0.36643059051096627,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F024.wav,Sadness,-0.10121668253375182,-0.19032737519965337,-0.1628894665537135,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F025.wav,Sadness,-0.35958586974436146,-0.23059981688055464,-0.5303987355547348,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F026.wav,Sadness,-0.35101513206789703,-0.31193207351273156,-0.36919201305986615,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F027.wav,Sadness,0.04353209773147304,-0.2268432193770229,0.05161986944284136,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F028.wav,Sadness,0.15743090113027325,-0.4475863660638205,0.1327607213636901,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F029.wav,Happiness,-0.08256635276245083,0.04646403771730134,-0.07520788622081154,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M000.wav,Happiness,-0.1677439220505461,-0.18608991967037314,-0.09477740876812546,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M001.wav,Neutral,-0.3677926681241145,-0.553235128390462,-0.2855027473763434,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M003.wav,Sadness,-0.6772713502590789,-0.5344006052525261,-0.6105155564380587,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M005.wav,Sadness,-0.15627788067253856,-0.2424898358191675,-0.09334838593317274,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M006.wav,Sadness,-0.38361241554509784,-0.4276766321048858,-0.28946367775806314,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M007.wav,Happiness,-0.14005546306749628,0.1740706780740373,-0.08894055256295563,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M008.wav,Happiness,-0.07624739393121216,-0.3041737932971219,0.007050840750787435,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M009.wav,Happiness,0.0197512843651233,-0.3130773918253805,0.025660869319028556,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M010.wav,Sadness,-0.08442431905136316,-0.4876372680711071,0.0012095492018875387,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M011.wav,Neutral,-0.18530794264814654,-0.2747773252133425,-0.14002498890728732,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M015.wav,Happiness,0.27265101991397356,-0.2446025846052745,0.27184512834843244,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M016.wav,Happiness,0.23223470801248758,0.16366291669850996,0.24882681726124223,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M017.wav,Happiness,0.2965345817621712,0.16638478053659944,0.2962322201968748,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M019.wav,Happiness,-0.02461737383883633,-0.1522925530069682,0.04646656146442463,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M020.wav,Sadness,-0.4793093035437803,-0.5933321955196088,-0.4450932643021325,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M021.wav,Sadness,-0.41382406079448575,-0.3834729855827581,-0.30745174761944827,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M022.wav,Sadness,-0.356158428888835,-0.4640199324858242,-0.26815617419166327,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M023.wav,Sadness,-0.27480041428945023,-0.21302685821312073,-0.17077062321330116,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M024.wav,Sadness,-0.49995495350273256,-0.6361402532117251,-0.3329472823952654,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M025.wav,Sadness,-0.39023937714714807,-0.3307796128340229,-0.25589048375233914,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M026.wav,Sadness,-0.1983640374101059,-0.42799775087230085,-0.12263024452108318,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M027.wav,Sadness,-0.25233077250417135,-0.33052823117905683,-0.17936688079807617,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M028.wav,Sadness,-0.061923469295452005,-0.7098588097950351,0.08105157527651796,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M029.wav,Sadness,-0.231628627867434,-0.46739043612779263,-0.12571477343917936,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M030.wav,Sadness,-0.05616552591139434,-0.010183979584962977,0.005277713843410137,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M031.wav,Sadness,-0.16860226258029753,-0.4429281068506957,-0.09970591780609694,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M032.wav,Sadness,-0.06266411257981774,-0.601649721873329,0.053763431767066105,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M033.wav,Sadness,-0.14058090239885546,-0.1977395625074262,-0.03578548441978335,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M034.wav,Sadness,-0.29792940332362217,-0.6605476076331053,-0.16665625239595794,Sadness
