file_location,affect,arousal,valence,dominance,zero_shot_emotion
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F000.wav,Sadness,-0.22915034037325577,-0.4317094711079026,-0.15762707374870377,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F001.wav,Surprise,0.14966957924391822,-0.07922714849119683,0.122671951369145,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F002.wav,Surprise,0.009638632917500445,-0.05791224784064286,0.04884073272670131,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F003.wav,Surprise,0.05830572702719117,-0.1224260745854675,0.058196701735757195,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F004.wav,Sadness,-0.40684204885031106,-0.20107349116898865,-0.3643573642698893,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F005.wav,Sadness,-0.34622708342900554,-0.33482600640820703,-0.2930276801774634,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F006.wav,Sadness,0.1771734193193939,-0.2980470331740769,-0.01992937657092697,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F007.wav,Anger,-0.1116337900713541,-0.25550761626008467,-0.04568822945168416,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F008.wav,Anger,-0.23003060442703072,-0.27432660784695395,-0.14005017786447815,Neutral
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F009.wav,Sadness,-0.29476411435673144,-0.41541786446131834,-0.1652943677583597,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F010.wav,Surprise,0.26530656929866514,-0.2991806765345587,0.22414880464561215,Disgust
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F011.wav,Surprise,0.15384106301221934,-0.5792883921023135,0.2305078833828751,Disgust
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F012.wav,Anger,-0.1298213488756974,-0.5418065088043977,-0.04334316666361415,Sadness
IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F013.wav,Anger,-0.2323682137716545,-0.44151735425655125,-0.05829397837050321,Sadness
